domain,family,label
qekuveg.info,simda,dga
qrgekd.co,proslikefan,dga
ivasdzo61bqbxf52ayczcvg43bxk57eyg63bs.com,murofetweekly,dga
eeiorsensinaix.com,banjori,dga
3fmpidovadqlefw.ddns.net,corebot,dga
qiolgmeino.com,dircrypt,dga
bamuxuni.ru,pushdo,dga
lkiuetirhaoruw.info,murofet,dga
davnduuzuki.name,charbot,dga
ojjgnzwbqef.com,oderoor,dga
kjtagufqbex.org,pykspa,dga
ljpnlflvgutkzwcnuovsqkhbzx.com,gameover,dga
njedfitwiaxcvrtc.com,sphinx,dga
kummyaiq.biz,pykspa,dga
47faeb4f1b75a48499ba14e9b1cd895a.info,bamital,dga
cy0mwqgawyo6.net,qadars,dga
gahyroz.com,simda,dga
zalinufo.cc,oderoor,dga
slqxjsnfojuhh.info,cryptolocker,dga
hziddfcv.net,vidro,dga
q25762b0bb168ec0149b5bf33f781d8794.tk,dyre,dga
udkktzfnib.dyndns.org,vidro,dga
when-fiscal.info,nymaim,dga
4faria.cn,manuelita,dga
vdwphrduswupy.com,dircrypt,dga
hcrv2y.xyz,qsnatch,dga
purypuq.com,simda,dga
hospitalappreciateapplybake.com,matsnu,dga
eh5fc23pu2irm4mbi0a.ddns.net,corebot,dga
ylilotiqbhpitvbp.eu,emotet,dga
kfyebzcsovsvjbgjmsj.com,dircrypt,dga
gaduceba.info,simda,dga
vonycaf.com,simda,dga
n10dsdun40hyl18nqi55gqn20fuf42a67psl38d50.info,murofetweekly,dga
peabeoba.ru,pushdo,dga
mjyxmjiwmtia.org,sisron,dga
zcluqub.net,oderoor,dga
aclcqsuiwcymao.biz,pykspa,dga
conditionexchangeblockhold.com,matsnu,dga
qoschccsw.ac,necurs,dga
oxfjukumll.com,oderoor,dga
rirdexnq.net,qakbot,dga
nfcbbogeiur.net,vidro,dga
skquawyyogogekyo.org,ramdo,dga
jtqduyghes.net,tempedreve,dga
ck1dg4lw3h21barjxz.net,rovnix,dga
pnodnqtcysjxo.info,qakbot,dga
moxokkaf.ru,pushdo,dga
52k7m3a2lxseydpp.net,chinad,dga
bepctg7ol6ajg1p6.org,chinad,dga
rncucnavgdqqtewdvifb.com,zloader,dga
detikitilsodin,deception,dga
mdewmtiwmtma.info,sisron,dga
winnerwarclaimforcerentmarry.com,matsnu,dga
zutkhv.net,kraken,dga
1203hyb1b8iei91fc2gqf1hvuqz4.net,zeus-newgoz,dga
knowhelp.net,suppobox,dga
anbllmopobaq,deception,dga
xeic.pk,conficker,dga
qsuuyljeaejp.sx,necurs,dga
tbforsensinaix.com,banjori,dga
wesomoql.ru,pushdo,dga
sentencehowto.az,nymaim,dga
kpwiqmoibukehbeh.nl,locky,dga
tibegotatani.ddns.net,symmi,dga
tshtjwvupnkpmwwe.biz,murofet,dga
yaaiyacsqyumkuqk.org,ramdo,dga
kca9453145112cbeb12d512aefb49c0a63.to,dyre,dga
qhrrsrharn.info,mydoom,dga
iujwynlbmfajwrigrjwt.com,zloader,dga
xgwlihiruy.com,alureon,dga
hifs.com.pe,conficker,dga
mdewmtiwmtma.net,sisron,dga
exaqfidsgh.com,alureon,dga
c19h24d40lyoxc29ewczitiuerpymzdxc19ht.ru,murofetweekly,dga
i9719f10c166c56b1ad526d92296e80a76.hk,dyre,dga
meriwetherstrudwick.net,suppobox,dga
yrypvjohfybqwidm.com,sphinx,dga
dimynoho.info,simda,dga
ekxdufxllm.com,fobber,dga
vjeqrsensinaix.com,banjori,dga
onlzge,deception,dga
iqlzkrnwkzo41aqbxbrf32dwatnwhxo11cy.org,murofetweekly,dga
gcvmik.info,pykspa,dga
mjkxmjiwmtia.com,sisron,dga
ehjqliqkkoxayeusaog.de,necurs,dga
kzqyndwsaj1xwq.net,shiotob,dga
maxaxuk.info,simda,dga
230a0168f5221b42a3cdb8179e2bae9d.com,tinynuke,dga
fndgsujawdjddtgl.eu,emotet,dga
scguanvpoxyye.info,qakbot,dga
wgwkbyhijewkpb.ru,locky,dga
gmkegwugiqeyuiyo.org,ramdo,dga
oqdykzptntg33nzl38f52mxfyoxm49nyorau.ru,murofetweekly,dga
aqqoqcrmjgxghbtw.eu,emotet,dga
ozfpjmneqhpv.dyndns.org,vidro,dga
whwuye.com,virut,dga
cpssrseb.yi.org,kraken,dga
1jinwdkxy2odg4eredmhwbs.ddns.net,corebot,dga
wsdtzfu.net,kraken,dga
subscribers-discusses.kz,nymaim,dga
holafogu.ru,pushdo,dga
zkoal.us,conficker,dga
xonzhsspmk.com,dnschanger,dga
ciscesmceiawsysi.org,ramdo,dga
tracker-medieval.it,nymaim,dga
makeupgrade.com,manuelita,dga
lqdkytbkbo.cc,oderoor,dga
wexy41dpcidg.net,shiotob,dga
c-ggle.ru,charbot,dga
vyef4u1xb1hbfzi20hy15ccja9.com,zeus-newgoz,dga
yplwastahmpjvtxfq.pw,ranbyus,dga
jmmssahresvhuyovnat.ki,necurs,dga
musationsclothing.ru,manuelita,dga
ltteunyvvjvfytvxi.tw,ranbyus,dga
sntwqnxlyb.de,necurs,dga
vxqadpojtskulg.com,bedep,dga
ffcndfafblaaoaeo.co.uk,padcrypt,dga
fshqiz.com,virut,dga
q6g5thbzi7i0j1z9f7q6fm0u.net,zeus-newgoz,dga
ekmans.yi.org,kraken,dga
gorisdumagw.com,vawtrak,dga
liacke,deception,dga
nsnxk67nygvnyc59jzoue61pqc19guc69k47ks.biz,murofetweekly,dga
gjygrg.com,virut,dga
jbktyxbrgllumrlk.eu,emotet,dga
ckeacfdklenndlld.de,padcrypt,dga
pumywop.info,simda,dga
kwrhsytkr.cc,proslikefan,dga
a856a4f2f98c6b596aaf3c7f2c7fce04.info,bamital,dga
lvebrsensinaix.com,banjori,dga
gakepadainqu.ddns.net,symmi,dga
ativabamamagee,deception,dga
wboistyy.mooo.com,kraken,dga
csharpetracker.com,manuelita,dga
usukigkgsakicume.org,ramdo,dga
ukkspquucfxidvim.com,sphinx,dga
odannk124hamt,deception,dga
obsplhzppj.com,fobber,dga
qafnidof.ru,pushdo,dga
ntl18kqb68h24oyaykri35cvk67g33c29fzoqmu.biz,murofetweekly,dga
mjqxmjiwmtia.com,sisron,dga
khojkktowppbnbfb.com,sphinx,dga
fcbklivyupi.cc,oderoor,dga
arc9de1pp.de,charbot,dga
puwnqsaelwe.cc,kraken,dga
17wz80s11shvb113tfosc1a4s078.org,zeus-newgoz,dga
cwaeqyeoya.net,pykspa,dga
sb7fab12y8ox3bo.ddns.net,corebot,dga
yivsctxkichxgnyt.com,sphinx,dga
lminbhongxjok.com,cryptolocker,dga
hvwythanbobknpjbhulnylwsdmkf.biz,gameover,dga
smmyuhxlt.com,oderoor,dga
lojrmozmkowmsvth.net,murofet,dga
lijgyhcfvwslgbfd.com,sphinx,dga
tfmhsvvikdiagotkb.cc,ranbyus,dga
mqemvoprruokctgb.com,sphinx,dga
towekqcvnxyaebwm.eu,emotet,dga
aqqbmdafyn.jp,necurs,dga
aweespneeh.com,mydoom,dga
7rcnkni01jmbwdclmpy.ddns.net,corebot,dga
qyliciunkjjpsr.org,cryptolocker,dga
fohaympehn.com,fobber,dga
mygsjh.dynserv.com,kraken,dga
sqspanwawh.biz,mydoom,dga
yyddxczkctpl.info,qakbot,dga
unxfwadzlvldpmamuib.org,qakbot,dga
p5ibj9v1.cf,qsnatch,dga
zlcqpryjhknjlno.com,murofet,dga
pleasantenter.net,suppobox,dga
ff71fa97c9602a6c5156fb861f9c04a1.com,tinynuke,dga
gmayqeqoweiuiqka.org,ramdo,dga
madecolor.net,suppobox,dga
1jv97yhv4yls41vp47osidl5sg.com,zeus-newgoz,dga
mnnigxceifseywoe.com,sphinx,dga
lvrofiaqfdojerwljvkwpllbi.org,murofet,dga
cksuxdmverbu.fr,locky,dga
g3bhlguyrm90lhvl.cn,chinad,dga
hvtgjjqipje.fr,locky,dga
interdicitur.com,gozi,dga
k0lbcy.ga,qsnatch,dga
pqfuusekck.com,fobber,dga
you-agency.biz,manuelita,dga
nordra0s.nz,charbot,dga
orvhqz.com,virut,dga
psygtreavpxupqgd.com,sphinx,dga
mrbneuig.co,proslikefan,dga
4a0a8mkewuc6.org,qadars,dga
pb9r9w5bk5bipws.com,shiotob,dga
caidwqyhym.com,kraken,dga
idfhlvrqhdjv.com,vidro,dga
phqghumeay.com,dnschanger,dga
e84b436b1ce8f7f40b11f1fee46470c0.com,tinynuke,dga
fosohwoflor.com,vawtrak,dga
ud55022a6be6efb4f94a8e66993bcf2a25.cc,dyre,dga
ed0e17b1e04a39ad5b7c7852e8e58dba.cz.cc,bamital,dga
ujleldothbgytj.ir,necurs,dga
xudukex.info,simda,dga
phaqwernwa.in,mydoom,dga
hpmkrqnuyj.com,ramnit,dga
ewkjmxmy.cc,proslikefan,dga
c32563b3af6a9.blackfriday,monerominer,dga
r3l1m3ysxnq.net,shiotob,dga
xwhiinyllfqhintcbqeudepeqnf.net,gameover,dga
cmifsqtk.fr,locky,dga
kfmkbbcflbnbbcad.co,padcrypt,dga
zxrpylvz.eu,proslikefan,dga
rabonismaioris.com,gozi,dga
wpfgosfisv.tj,necurs,dga
hi299fh9zj4bvae.com,shiotob,dga
utibwde6s0s0ev16yno23js.ddns.net,corebot,dga
simonettecaulfield.net,suppobox,dga
xoyxoamgatsgmdiydqpnvocixwlz.org,gameover,dga
vyqies.com,virut,dga
892e3664f99fa2643a8b8efbd0c2f4b4.com,tinynuke,dga
gurusmedia.com,manuelita,dga
xyudd4yrli1h3j.com,shiotob,dga
zfywol2l3kosisl.com,shiotob,dga
qgyeqyqskackmgqm.org,ramdo,dga
zrhjgqaasi.com,dnschanger,dga
rwmijkczesqy54.com,bedep,dga
nonlargitasnullopenitens.com,gozi,dga
cdjimfjspm.com,fobber,dga
1hnrwcu1vnlba11url7orrirwr3.org,zeus-newgoz,dga
mbeicugibgdtwfdf.eu,emotet,dga
lapeyvihwzcr.net,shiotob,dga
xlnglgd.top,qsnatch,dga
x4sw6d1r1wip91k1e20y1fft304.com,zeus-newgoz,dga
iqqickcugacskoaq.org,ramdo,dga
oxvtbkqjemcnjortj.su,ranbyus,dga
koenqz.com,virut,dga
ytexsqkckv.com,fobber,dga
wallethelena.com,nymaim,dga
shop-akaya-lucanews.com,manuelita,dga
lucvzn.com.ua,qsnatch,dga
amountobject.net,suppobox,dga
gnqfqfcpwb.org,tempedreve,dga
hcsvtoabea.com,alureon,dga
ashseuc19d30dspukte41iqdwbzlzi15g43jx.ru,murofet,dga
rxvvtijraebbk.com,ramnit,dga
cznvtoepnod.net,oderoor,dga
xrcprhdvhp.com,alureon,dga
alblyhdivhpzuoytpeqgwoba.info,gameover,dga
leoxavanreosida.ddns.net,symmi,dga
ilsucoegapudcew.ddns.net,symmi,dga
mthwprprbmuyaw.su,ranbyus,dga
4esm0i8ukqsu.org,qadars,dga
kefadyn.info,simda,dga
xhyaeztbmvcberjzbmnvcifrklx.ru,gameover,dga
antcmjxxxgkidaemo.nl,locky,dga
abz5vapozr58wqji.cn,chinad,dga
jusjqsqqxv.com,fobber,dga
ugduwvpyacdaufkm.eu,emotet,dga
contractquamqudocetene.com,gozi,dga
bonajuko.info,simda,dga
unitsacni.com,vawtrak,dga
1kut5ea12inxqq1rky68ndges93.com,zeus-newgoz,dga
lbmalfkblolbcebd.de,padcrypt,dga
dufinweco.com,vawtrak,dga
uungmeljvucpyor2k.com,bedep,dga
heardflower.net,suppobox,dga
koosracu.ddns.net,symmi,dga
qxsexqsgnkrysntoz.biz,qakbot,dga
bughpxfq.sg,conficker,dga
gbi6wp1410wpcvwh5lu6m4w.ddns.net,corebot,dga
112c865aa897da907e96ff832550521a.co.cc,bamital,dga
fvqfiupkpmewjsgn.com,sphinx,dga
xellstios,deception,dga
moxmnplucxzbhi.biz,qakbot,dga
kjjkkcluqk.la,necurs,dga
releasesengineering.am,nymaim,dga
volopatotej.eu,simda,dga
onemhagmsozxtleqjvwgixwtn.org,gameover,dga
80c7d4f9a6799.feedback,monerominer,dga
h90a4xdhbctapc6c.net,chinad,dga
snsgublipftiamgefhsrbbmos.net,qakbot,dga
ilirwufs.com,vawtrak,dga
vssxhkffxcoy.com,tinba,dga
ykhc3a2sw9tmk.com,shiotob,dga
mdiwmtiwmtma.com,sisron,dga
olorergrwbm.com,tempedreve,dga
kawhpwqi.net,vidro,dga
it50ox58mha85xqtmhovwly.ddns.net,corebot,dga
dhzlhivohspfbnjiflruox.com,gameover,dga
uvaxluufeqcuxi.ddns.net,symmi,dga
fyzyvcjcaq761irjjbn1fua6kn.com,zeus-newgoz,dga
olfewmhhagan.com,dircrypt,dga
c39d30i55lypvbtdyh14iyoxm59gsdsd30fsn40.info,murofet,dga
fd4437d707b6b2ad5fea31ad395fa8ab79.in,dyre,dga
hwlkfybzgb.to,qsnatch,dga
rlkjyhmuov.com,alureon,dga
aexebcuuptimjniei.com,ranbyus,dga
vqlwkcenrs.com,alureon,dga
nxnyrsensinaix.com,banjori,dga
st666jt53du7f7yvcz.ru,rovnix,dga
gq02824m8a0u.top,qadars,dga
jsoyeijbgcgpmu.co.uk,cryptolocker,dga
spokeninkjet.net,nymaim,dga
pomiroze,deception,dga
moickoboofenali.ddns.net,symmi,dga
drlgikcevv.com,fobber,dga
cksuxdmverbu.fr,locky,dga
lxelyssixsnmpcmcgssi.com,zloader,dga
lvuarkeycadlrgqkzsinobw.com,gameover,dga
0326673b04e3c.hosting,monerominer,dga
gtpszdbcgwolh.net,shiotob,dga
xsappovaja.org,manuelita,dga
barastciferyudl,deception,dga
phillestjos.com,manuelita,dga
ppnnqmyoqfglwi.de,necurs,dga
fulargaf.com,vawtrak,dga
haveibeecpwhed.lv,charbot,dga
0d33e6ccb41f44f79d0b20a21f7cf894.co.cc,bamital,dga
bnmwtrjn.com,ramnit,dga
calamresponsehost.com,manuelita,dga
rinsskedin,deception,dga
fobivuzinef.eu,simda,dga
j5a478081dec1bba7ddfd900101e6d1d4b.in,dyre,dga
ovrdrwcjvlkpp.nl,locky,dga
fmxuzfxhc.lc,conficker,dga
dgadxnqlyxtxlgnjg.in,ranbyus,dga
2tc1bxb3fiet9a.net,shiotob,dga
gqiwaafwxsngwwlg.eu,emotet,dga
fgkvbovbqmbgoabxw.in,ranbyus,dga
gtdpjlvfm.ru,locky,dga
s624ff3aee4927bf48e9d7edd06d630083.hk,dyre,dga
oubkvwvmas.com,ramnit,dga
pjdhejidkvei.com,tinba,dga
utatcina.ddns.net,symmi,dga
jbnqsxuvvq9v.com,bedep,dga
kmfcrsensinaix.com,banjori,dga
tbqwlsnobayitv.com,dircrypt,dga
sdwrkn52clmvut5tkb5.ddns.net,corebot,dga
gsucoiglverhycdevc.cx,necurs,dga
iyntahea,deception,dga
ytjskeltilkwwyth.eu,emotet,dga
x16al1dj5a34uy9n.com,chinad,dga
8f805dd38bc69.hosting,monerominer,dga
aqywbjjjapgvivkaa2.com,bedep,dga
vgecymea.net,tempedreve,dga
xdbsooitjfutjyqu.com,sphinx,dga
lwfbycfkjpefjejpmdafc.so,necurs,dga
lnlfdxfirc.com,dnschanger,dga
b04277f349cdd7590393df22b9b2a52a.com,tinynuke,dga
aqch.tj,conficker,dga
fdmfbujcajrxloiao.su,ranbyus,dga
zpdz0ezrxsphsvku.biz,chinad,dga
ringtone-occupational.tj,nymaim,dga
sijoysssar.com,fobber,dga
kjoojpi1sg5bprgx.com,chinad,dga
iddumiggo.com,vawtrak,dga
lwlkjifox.cc,pykspa,dga
venuedoctor.hn,nymaim,dga
kuwukkygqmksssge.org,ramdo,dga
bataddgloveangledisappointed.com,matsnu,dga
stemmwuugqmrub.net,qakbot,dga
ppuggixbfyvmueh.com,cryptolocker,dga
xpkfcgrm.cx,conficker,dga
iephsyulni.com,qakbot,dga
qrwuikytpx.com,dnschanger,dga
80c7d4f9a6799.tickets,monerominer,dga
aa1442a1beba3793bbde2582b4127b66ae.cc,dyre,dga
vzppdvhisqea.cc,oderoor,dga
mdmwmtiwmtma.com,sisron,dga
8e0651da22685.org,monerominer,dga
5w2bgxbuuw6mzt44lp.biz,rovnix,dga
southpast.net,suppobox,dga
jrfindujax.com,alureon,dga
vzwahdvoozaldilutkgg401.com,manuelita,dga
docctmyhmyaxxnpdyqxnrf.net,qakbot,dga
nvpg8a6axus5ek2hjs.biz,rovnix,dga
31b4bd31fg1x2.blackfriday,monerominer,dga
frujhlizlk.com,fobber,dga
fd8cff0fc96da6028fd7173e99e1b0c6.info,bamital,dga
fasonlggyp.it,locky,dga
girosdo.com,vawtrak,dga
sipuecmzxk.info,tempedreve,dga
geekcloudrenched.com,manuelita,dga
sufgik.net,pykspa,dga
ulsmnjguvrxouu.com,dircrypt,dga
wizr2cket4ail.name,charbot,dga
e1298b7133a3bef22b8f9a609495a1f6a9.tk,dyre,dga
enixonalo.ddns.net,symmi,dga
elgrwtshql.com,tempedreve,dga
ofddmemoddfabfkd.com,padcrypt,dga
mjzxgautkrsqgfeeqaqcuhadqif.info,gameover,dga
enfscxuhxnyanolqh.su,ranbyus,dga
bnhdxovertxnbtcvbxnu.org,necurs,dga
hcngijqzzt.dyndns.org,vidro,dga
mukosasi.ru,pushdo,dga
esaxlyn30l48msf32frcwgrpwfvcwptesb18.com,murofetweekly,dga
mdewmtiwmtma.org,sisron,dga
vihezuk.net,simda,dga
ouamkhyaqxndtsr.com,dircrypt,dga
lafccnccaakcafnf.de,padcrypt,dga
yfvozyoomwcfam.org,qakbot,dga
dosojew.info,simda,dga
dixemib.info,simda,dga
62y1l6enktfz17rk6xd126ykwi.com,zeus-newgoz,dga
lgrosvmzxjy.info,tempedreve,dga
adcaeccnacfnccma.com,padcrypt,dga
toezezwrn.info,tempedreve,dga
lxskwfendifqvuya.eu,emotet,dga
olerwahofomaaq.ddns.net,symmi,dga
qga86cqsuke4.net,qadars,dga
d87be4063ef1a35caeca4ac5bccfacbd.com,tinynuke,dga
ozfpjmneqhpv.com,vidro,dga
lacabuusaxroobw.ddns.net,symmi,dga
otinanc,deception,dga
vgjfmrtvzi.com,alureon,dga
ojsqogmeflmlsros.be,locky,dga
gaculsutu.com,vawtrak,dga
zswyqbrvplekrnff.com,dircrypt,dga
nlcgcpvs.eu,proslikefan,dga
igamlac.com,vawtrak,dga
qwpwssnmar.info,mydoom,dga
ntb28ewbrh54h54isg13nqerdto41cqe31gulz.com,murofetweekly,dga
rmqfebelmobyqsdj.com,sphinx,dga
ukviqoagriquwei.ddns.net,symmi,dga
granvillesullivan.net,suppobox,dga
ru3fdhqucxji.net,shiotob,dga
sugp4bwov.nl,qsnatch,dga
dj741ka3ct6ijwgc.biz,chinad,dga
xoxpyivqvrwkddnmbyfv.com,zloader,dga
tape-pushed.com,nymaim,dga
borsaistanbwo.eu,charbot,dga
jkrnxoxdjq.com,fobber,dga
360zhjx.it,charbot,dga
lqqkdjrptp.info,qakbot,dga
vuvinmfmnoncbwtuvmtkscc.com,qakbot,dga
win-klog.uk,charbot,dga
baldecomigchpoo,deception,dga
gentlebicycle.net,suppobox,dga
volyruk.com,simda,dga
fpepnfficxbymgpbf.tj,necurs,dga
fpgcbojeuyxrdtqb.com,sphinx,dga
vvcrjplbvwctmtxuhym.com,dircrypt,dga
bavasresourcesolutions.fr,manuelita,dga
jvgiaaxve.tv,kraken,dga
mjkxmjiwmtia.com,sisron,dga
vhwgmfcjl.eu,proslikefan,dga
weatherspace.net,suppobox,dga
yjw2mjw03fsp72a.ddns.net,corebot,dga
opfoaarap.org,pitou,dga
thcjrsensinaix.com,banjori,dga
iqudksbgqqkgt.org,cryptolocker,dga
k-onlithi,deception,dga
2abaac9ba10d5.hosting,monerominer,dga
bsg43kye21jtb38g33bun60dyi55p22a57dxkvlx.ru,murofet,dga
sompxjhqesb.nl,locky,dga
nvnfedqwsanperffemjy.com,zloader,dga
wqfjqkortwppdivim.cc,ranbyus,dga
guedonmktibi.com,qakbot,dga
tlxwzwogdd.com,dnschanger,dga
xdnutcgrlbdkqakwy.pw,ranbyus,dga
ivmowhqwfyvqcwtr.eu,emotet,dga
isy42siwmcio.org,qadars,dga
scsupxemab.dyndns.org,vidro,dga
gspgnrgeje.com,ramnit,dga
oxqhwxmniv.com,tempedreve,dga
sontreeballgradeoilbottle.com,matsnu,dga
e0a4eg6sekec.org,qadars,dga
kgcdhoj.com,vidro,dga
dfpmwwlrv.hn,conficker,dga
lfenxnkmagobodkt.eu,emotet,dga
smhrrsensinaix.com,banjori,dga
yeat.sk,conficker,dga
tarerid362w,deception,dga
toolbar-cooperative.tel,nymaim,dga
qbswasfng.cc,oderoor,dga
qvhxbpmssgao6k.com,bedep,dga
fztyma.com.ar,conficker,dga
westernprofile.vn,nymaim,dga
pqnnupofbloo.net,tinba,dga
gwue6ucaocq32t5g.com,chinad,dga
mzexmjiwmtia.info,sisron,dga
vonycic.com,simda,dga
omyycscbmccl.com,tinba,dga
c0anb9l86.org,qsnatch,dga
e29bee4e744c0.tickets,monerominer,dga
nucasdi.com,vawtrak,dga
hacyqaz.net,simda,dga
uzbaaasay.com,pitou,dga
qlhlomxsdnhtkluauyse.com,zloader,dga
b97b7a8527f37.tickets,monerominer,dga
hlmdcshvfuq.com,ramnit,dga
xdyakovioa,deception,dga
qsoiee.co,proslikefan,dga
autodeat.lv,charbot,dga
dwnkfqalohwzze.com,dircrypt,dga
xjwukytgrkumafacd8.com,bedep,dga
r9ddcg9rxon5not.com,shiotob,dga
dfvrlhoay.dyndns.org,vidro,dga
uponmoon.net,suppobox,dga
oonsic,deception,dga
sisters-meet.tk,nymaim,dga
aqburmrylebe.com,oderoor,dga
xxstpgbyeta.cc,proslikefan,dga
subcyqpgrsnk.in,tinba,dga
68mwm42gi0iw.org,qadars,dga
owezn60lzmyg53j36n50n10j16jvawl38d20izfx.com,murofetweekly,dga
gnpvtsxwfedm.biz,cryptolocker,dga
agxeqaaas.me,pitou,dga
stands-rachel.tf,nymaim,dga
oqagigexuvciaca.ddns.net,symmi,dga
studyappreciatemirrordeal.com,matsnu,dga
kariwwlqgw.net,necurs,dga
gqyuyiooowgoucqi.org,ramdo,dga
fjcipphsjtah.tv,oderoor,dga
63464f2be78b7869e37abe3fcedc5356.org,bamital,dga
woo4omn8trnt1f9i82v1gre19b.org,zeus-newgoz,dga
ykjwhfw.me,conficker,dga
migovilr.ru,pushdo,dga
nitkvnpfxgnvboalvm.com,ramnit,dga
keicoqga.ru,pushdo,dga
blxrwyp.cc,proslikefan,dga
yskfpdhr.ru,conficker,dga
ysflwk.com,virut,dga
i9jtkqd5fmre3k3.net,shiotob,dga
hueutawax.us,pitou,dga
qrmhrahsqh.info,mydoom,dga
t681322500b6f7a0edde20d0dcabfa73c2.so,dyre,dga
hvlxw.ly,conficker,dga
m270ons6els03dcb34sj14e.ddns.net,corebot,dga
ateurmell,deception,dga
oynyeexrbahpryfrbpcy.com,zloader,dga
l18drm59hvp62c59kzl68e51nqaqgqb48bsfret.biz,murofetweekly,dga
kimberlyngeorgeson.net,suppobox,dga
extrsnbt.name,charbot,dga
qkmferjsnxxcz.net,shiotob,dga
xfndtfxtsbmnc.net,cryptolocker,dga
zmwoezwkti.com,fobber,dga
tjavranlbsgy.com,ramnit,dga
q0qt7fmn1dqlsns2wx5.ddns.net,corebot,dga
c0anb9.org,qsnatch,dga
dlychhmu.com,ramnit,dga
harnelemaksnayb,deception,dga
oczytyhp.org,qakbot,dga
meokeafu.ru,pushdo,dga
liuqtqnxeo.tv,oderoor,dga
polhkjmvkzaytgculvijauheda.ru,gameover,dga
bubvowf12i25jrkxj56drjsi55j46nveqlxoy.com,murofetweekly,dga
rptvrsensinaix.com,banjori,dga
unmmhvnklfdombjhb.com,ramnit,dga
juobrwed7q6hkdypvy.cn,rovnix,dga
lorhfilmj7.co,charbot,dga
9d80b9bca57a2dca52d393523828fc8e.com,tinynuke,dga
bda9d85b1bcf3.hosting,monerominer,dga
gfi6elgh1r1to0u.ddns.net,corebot,dga
indulgentieecclesie.com,gozi,dga
isqdxzlkfh.com,dnschanger,dga
yrzvwsz.cc,proslikefan,dga
janmiwoq.ru,pushdo,dga
veoopaqax.org,pitou,dga
gugryisnotfuptgn.com,sphinx,dga
f52d20hymvmtnynumslwezesjqoxlwn20m49.org,murofetweekly,dga
nirauhusfeormfuwdovrrfinj.biz,murofet,dga
yztdwbswx.com,dircrypt,dga
jixqwubsijwdspudo.su,ranbyus,dga
vwtumucrqykehpol.com,sphinx,dga
4znfla9w9bdqsiq.com,shiotob,dga
ciqcsusommssiiaq.org,ramdo,dga
gpijepsjzz.com,dnschanger,dga
washingtonharoldson.net,suppobox,dga
rttbfacfmk.com,fobber,dga
nyauaptksk.com,fobber,dga
llibfhmklmxlymdjq.com,ramnit,dga
siryfyby.info,simda,dga
ruvelto.org,manuelita,dga
icziiroqpr.com,fobber,dga
samessori.az,manuelita,dga
gudtb1flxh.info,qsnatch,dga
j16mujqauksoueqdxkqhqezc19pye31huot.biz,murofetweekly,dga
tlxaikhskndxr.com,qakbot,dga
fmukq.com.tt,conficker,dga
aygulwiq.info,pykspa,dga
rswrjsbbvofu78.com,bedep,dga
uxeychmmqyv.dyndns.org,vidro,dga
mjuxmjiwmtia.info,sisron,dga
bearinzirms.jp,charbot,dga
idihgoflocw.com,vawtrak,dga
sioursensinaix.com,banjori,dga
sufferededen.eu,nymaim,dga
ennoroll.com,vawtrak,dga
hueutawam.us,pitou,dga
township-dependence.ki,nymaim,dga
gdrasjv.dyndns.org,kraken,dga
ruypothxsvhqdy.biz,cryptolocker,dga
puryxuq.com,simda,dga
ljviifxuti.com,alureon,dga
year-maintain.com,matsnu,dga
ricacruises.com,nymaim,dga
e29bee4e744c0.feedback,monerominer,dga
jecozix.info,simda,dga
dftsxwnypw.com,fobber,dga
weidokro.ru,pushdo,dga
ahudc2ilgdan72y.ddns.net,corebot,dga
dwd60c19nviwd30o41iwazfwhrl58grp62b58f22.ru,murofetweekly,dga
therapyexhibition.su,nymaim,dga
lufigwir.com,vawtrak,dga
5zi1vm1iqnmof157rgi2138gre3.org,zeus-newgoz,dga
mdewmtiwmtma.net,sisron,dga
ziikz2c5b.tk,qsnatch,dga
kuqysukamioickys.org,ramdo,dga
bheursensinaix.com,banjori,dga
cesocgqwygkuiamm.org,ramdo,dga
enweceddi.com,vawtrak,dga
uimotcejjwesslwxwz.com,bedep,dga
kaahqmphbp.com,dnschanger,dga
mjqxmjiwmtia.net,sisron,dga
cl52kb5pql1bel1tcfyhw8s.ddns.net,corebot,dga
50olat7balqtu6ercti8wfq.ddns.net,corebot,dga
lm2lvorzwx.cd,qsnatch,dga
facitindlocintroitum.com,gozi,dga
somawnohudd.com,vawtrak,dga
mghhwonojhkqp4l.com,bedep,dga
dhuxllzmzg.biz,qakbot,dga
eupddnxyavfwm.com,ramnit,dga
kemyjor.info,simda,dga
yfhbhmvxdvjxgne.com,cryptolocker,dga
nuilaaxaj.mobi,pitou,dga
smmyuhxlt.net,oderoor,dga
qnipduksxumpbveiq.com,ranbyus,dga
bpxiuoudcl.com,fobber,dga
nrolus.com,virut,dga
msrpxneurc.com,alureon,dga
idbfdf310f12123341e612cec85a3b127e.to,dyre,dga
fnrrixuuxcpq.com,tinba,dga
uepyd3tf3yc.net,shiotob,dga
withinhealth.net,suppobox,dga
iyhrrgggojvw.ru,tinba,dga
1vurjbn1x8fojv11nj8ew99hld9.com,zeus-newgoz,dga
g2ouomcm82cq.net,qadars,dga
lfqnrsensinaix.com,banjori,dga
oxhmwqrdtgwq.dyndns.org,vidro,dga
djosgivlhmuisbyku.me,ranbyus,dga
9e20ad187992bcb39c3183bf3c2be2ab.com,tinynuke,dga
pf4zu1ycdg6dy174f6.cn,rovnix,dga
fodohwo.com,vawtrak,dga
lndcafmfebcmmofa.co,padcrypt,dga
